Track ID,Track Name,Artist,Album,Release Date,Genre,Popularity,Explicit,Danceability,Energy,Key,Key_Mode,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Time_Signature,Artist_Followers
SP-000117,Ocean Wave Live,Musician_Hip-Hop_008,Album_Musician_Hip-Hop_008_02,2014-05-23,Hip-Hop,75,False,0.8504,0.6217,10,A#-Minor,-7.9698,0,0.2183,0.1652,0.036,0.2582,0.2574,96.0,193801,4,58530
SP-000118,Cherry Blossom Live,Musician_Rock_015,Album_Musician_Rock_015_06,2015-07-29,Rock,23,True,0.519,0.5341,11,B-Minor,-2.1113,0,0.03,0.1625,0.0,0.4593,0.734,135.7,240503,4,3597
SP-000119,Diamond Eyes,Musician_Rock_015,Album_Musician_Rock_015_07,2015-02-13,Rock,29,False,0.4975,0.5201,6,F#-Major,-3.6395,1,0.0579,0.0,0.026,0.1941,0.5065,98.9,268279,4,3597
SP-000120,Dancing Shadows Extended Mix,Musician_Pop_008,Album_Musician_Pop_008_01,2023-08-26,Pop,61,False,0.8803,0.7403,11,B-Minor,-6.5783,0,0.0487,0.1664,0.0094,0.0864,0.3653,84.0,244969,4,711457
SP-000121,Northern Lights Radio Edit,Musician_Jazz_009,Album_Musician_Jazz_009_02,2014-04-19,Jazz,20,False,0.4304,0.3031,0,C-Major,-13.0895,1,0.0996,0.6863,0.9398,0.0657,0.2771,73.0,188377,4,4979
SP-000122,Ruby Tuesday Live,Musician_Classical_006,Album_Musician_Classical_006_04,2021-08-18,Classical,38,False,0.1358,0.2878,5,F-Minor,-21.4982,0,0.0537,0.9378,0.6353,0.2269,0.3118,99.9,249054,5,1789
SP-000123,Purple Haze,Musician_Latin_018,Album_Musician_Latin_018_02,2022-01-29,Latin,57,False,0.6428,0.7606,6,F#-Minor,-10.5015,0,0.203,0.0573,0.011,0.3994,0.7951,102.7,253237,4,564
SP-000124,River Flow,Musician_Classical_028,Album_Musician_Classical_028_06,2017-05-06,Classical,7,False,0.0494,0.0,11,B-Major,-15.5811,1,0.0563,1.0,0.7782,0.0932,0.2693,62.4,96179,4,842046
SP-000125,Paper Walls Acoustic,Musician_R&B_004,Album_Musician_R&B_004_07,2021-05-06,R&B,71,True,0.5506,0.5615,6,F#-Minor,-10.6136,0,0.0732,0.2886,0.0664,0.1631,0.4427,70.1,159377,5,922909
SP-000126,Starlight,Musician_Hip-Hop_001,Album_Musician_Hip-Hop_001_05,2020-04-14,Hip-Hop,81,True,0.9828,0.7587,7,G-Major,-2.205,1,0.0,0.0193,0.0,0.2176,0.9858,97.0,217773,4,1353038
SP-000127,Sunset Boulevard Acoustic,Musician_Rock_012,Album_Musician_Rock_012_03,2023-09-03,Rock,49,False,0.3766,0.6888,7,G-Major,-6.8142,1,0.0595,0.3615,0.1528,0.0374,0.6698,148.2,132614,4,22863
SP-000128,Emerald City Remix,Musician_Country_001,Album_Musician_Country_001_06,2019-08-01,Country,46,False,0.658,0.7476,0,C-Minor,-4.1508,0,0.0573,0.1854,0.0,0.1839,0.9204,144.2,268545,4,869
SP-000129,Emerald City,Musician_Rock_020,Album_Musician_Rock_020_05,2019-03-15,Rock,67,True,0.8383,0.639,4,E-Major,-7.7658,1,0.0274,0.0506,0.0,0.1126,0.6546,94.9,301597,4,606657
SP-000130,Frozen Lake Remix,Musician_Hip-Hop_004,Album_Musician_Hip-Hop_004_05,2021-09-04,Hip-Hop,83,False,0.772,0.7727,7,G-Major,0.0,1,0.2378,0.1583,0.0067,0.1877,0.6002,72.6,163963,4,28927
SP-000131,Silver Moon,Musician_Hip-Hop_005,Album_Musician_Hip-Hop_005_01,2017-03-08,Hip-Hop,100,False,0.6078,0.6922,8,G#-Major,-4.1775,1,0.3025,0.2235,0.0294,0.1598,0.5751,88.0,208144,4,1063
SP-000132,Cherry Blossom Remix,Musician_Country_013,Album_Musician_Country_013_04,2015-12-22,Country,40,False,0.7071,0.4795,7,G-Minor,-3.3873,0,0.0298,0.3758,0.0179,0.1639,0.4792,105.3,182297,3,130484
SP-000133,Midnight Dreams,Musician_Rock_020,Album_Musician_Rock_020_07,2014-07-16,Rock,69,False,0.6809,0.6839,6,F#-Major,-4.7795,1,0.0,0.1197,0.0,0.093,0.8438,157.0,291142,4,606657
SP-000134,Whispering Wind Acoustic,Musician_Pop_007,Album_Musician_Pop_007_03,2018-10-03,Pop,63,False,0.6099,0.6078,2,D-Major,-5.9075,1,0.0644,0.1868,0.0344,0.1665,0.7507,136.5,207094,4,160172
SP-000135,Shadow Dance,Musician_Electronic_016,Album_Musician_Electronic_016_01,2016-12-11,Electronic,67,False,0.6911,0.7918,3,D#-Minor,-4.2919,0,0.0237,0.0328,0.6544,0.0,0.4358,129.5,329977,4,2638
SP-000136,Dark Paradise,Musician_Jazz_003,Album_Musician_Jazz_003_05,2014-04-21,Jazz,26,True,0.6441,0.2234,10,A#-Major,-16.716,1,0.0774,0.5067,0.7541,0.2179,0.6817,114.2,381391,3,87358
SP-000137,Wild Heart Acoustic,Musician_Jazz_015,Album_Musician_Jazz_015_01,2014-07-19,Jazz,56,False,0.4584,0.1988,7,G-Minor,-16.2509,0,0.0323,0.6853,0.3847,0.3085,0.3107,87.3,392138,4,7
SP-000138,Silver Moon,Musician_Rock_010,Album_Musician_Rock_010_05,2019-12-01,Rock,43,False,0.5055,0.749,8,G#-Major,-4.3368,1,0.1129,0.0757,0.0468,0.2776,0.474,138.9,168395,4,391
SP-000139,Silent Echo,Musician_Electronic_007,Album_Musician_Electronic_007_05,2017-06-19,Electronic,49,False,0.7636,0.8802,1,C#-Major,-6.5027,1,0.1196,0.0589,0.5034,0.0592,0.6171,109.2,326355,4,165534
SP-000140,Lost Highway Acoustic,Musician_Pop_001,Album_Musician_Pop_001_06,2021-08-04,Pop,58,False,0.7725,0.6786,2,D-Major,-7.2139,1,0.0532,0.0,0.0,0.2439,0.6353,105.2,189323,4,79704
SP-000141,Thunder Road Remix,Musician_Jazz_010,Album_Musician_Jazz_010_04,2018-01-03,Jazz,23,False,0.6746,0.5603,7,G-Major,-8.5725,1,0.0751,0.494,0.1523,0.298,0.1868,83.7,228591,4,23312
SP-000142,Neon Lights,Musician_Hip-Hop_004,Album_Musician_Hip-Hop_004_02,2014-06-29,Hip-Hop,72,False,0.659,0.8211,0,C-Major,-6.0017,1,0.2479,0.2214,0.0101,0.3141,0.5658,68.1,181400,4,28927
SP-000143,Wild Heart,Musician_Latin_007,Album_Musician_Latin_007_05,2022-08-01,Latin,59,False,0.7804,0.7812,9,A-Minor,-7.3446,0,0.0536,0.2719,0.0271,0.1928,0.631,149.6,197873,4,49927
SP-000144,Spring Rain Acoustic,Musician_Electronic_005,Album_Musician_Electronic_005_06,2017-10-27,Electronic,89,False,0.7609,0.8469,11,B-Minor,-6.6297,0,0.0189,0.0472,0.2966,0.2702,0.4622,120.1,134566,4,30196487
SP-000145,River Flow Acoustic,Musician_R&B_002,Album_Musician_R&B_002_05,2021-07-01,R&B,71,False,0.59,0.5157,2,D-Minor,-4.1731,0,0.0708,0.1943,0.0,0.0837,0.7899,105.3,207395,4,908263
SP-000146,City Lights,Musician_Country_004,Album_Musician_Country_004_05,2016-09-27,Country,92,False,0.4772,0.6315,7,G-Major,-9.0647,1,0.0358,0.2598,0.0068,0.3179,0.7073,138.9,181520,4,304079
SP-000147,Sunset Boulevard Remix,Musician_Rock_010,Album_Musician_Rock_010_02,2019-11-13,Rock,75,False,0.6286,0.8663,10,A#-Major,-5.4101,1,0.068,0.2452,0.3346,0.0939,0.6667,81.5,194934,4,391
SP-000148,Rising Sun Radio Edit,Musician_Hip-Hop_012,Album_Musician_Hip-Hop_012_04,2015-08-13,Hip-Hop,80,True,0.8031,0.6496,8,G#-Major,-3.5948,1,0.1232,0.0243,0.0061,0.0986,0.7666,57.8,178883,4,612061
SP-000149,Golden Hour Remix,Musician_R&B_004,Album_Musician_R&B_004_06,2020-06-26,R&B,51,False,0.4824,0.3767,5,F-Minor,-7.6672,0,0.1422,0.3137,0.0,0.186,0.7102,55.6,232820,4,922909
SP-000150,Broken Glass,Musician_Hip-Hop_009,Album_Musician_Hip-Hop_009_03,2014-07-07,Hip-Hop,60,False,0.9552,0.4717,5,F-Major,-4.851,1,0.2699,0.2307,0.0215,0.0,0.5309,118.3,191775,4,7988
SP-000151,Silver Moon Remix,Musician_Rock_017,Album_Musician_Rock_017_02,2014-06-29,Rock,41,False,0.6037,0.8695,4,E-Major,-7.33,1,0.0325,0.1965,0.0097,0.2553,0.5807,177.5,253340,4,294402
SP-000152,City Lights Live,Musician_Jazz_016,Album_Musician_Jazz_016_03,2020-05-09,Jazz,45,False,0.492,0.6988,5,F-Major,-16.1317,1,0.0,0.5737,0.531,0.2036,0.19,150.9,113398,5,10141
SP-000153,Mountain High Live,Musician_Hip-Hop_005,Album_Musician_Hip-Hop_005_01,2017-08-26,Hip-Hop,61,False,0.7228,0.8323,3,D#-Minor,-7.7564,0,0.2452,0.0,0.0047,0.1277,0.5913,99.2,207272,4,1063
SP-000154,Eternal Flame,Musician_Electronic_002,Album_Musician_Electronic_002_01,2015-05-11,Electronic,56,False,0.6763,0.9621,9,A-Major,-5.9216,1,0.0,0.0,0.3114,0.1589,0.151,136.0,295165,4,3359
SP-000155,Frozen Tears,Musician_Pop_012,Album_Musician_Pop_012_03,2018-02-10,Pop,54,True,0.6311,0.7578,5,F-Major,-1.3278,1,0.0178,0.2239,0.082,0.2204,0.7472,145.4,176218,4,49784
SP-000156,Northern Lights,Musician_Pop_011,Album_Musician_Pop_011_05,2022-11-18,Pop,68,False,0.6338,0.7342,10,A#-Major,-8.7966,1,0.0832,0.123,0.0,0.1498,0.5965,145.7,232388,4,2932
SP-000157,Silver Lining Extended Mix,Musician_Hip-Hop_002,Album_Musician_Hip-Hop_002_04,2015-07-28,Hip-Hop,92,True,0.8494,0.7241,3,D#-Major,-3.2743,1,0.0702,0.09,0.0095,0.2417,0.3134,117.2,230169,4,1162
SP-000158,Crimson Tide Radio Edit,Musician_Pop_006,Album_Musician_Pop_006_04,2022-10-12,Pop,59,False,0.7514,0.5244,6,F#-Major,-7.9552,1,0.0771,0.0949,0.048,0.1881,0.2688,144.6,221079,4,8967
SP-000159,Silent Echo,Musician_Electronic_008,Album_Musician_Electronic_008_06,2023-04-15,Electronic,48,False,0.8489,0.6875,10,A#-Major,-3.8742,1,0.0452,0.0655,0.2938,0.0959,0.3972,116.4,167037,4,37845
SP-000160,Cherry Blossom,Musician_Electronic_003,Album_Musician_Electronic_003_04,2014-10-14,Electronic,81,False,0.7143,0.7649,1,C#-Minor,-3.4006,0,0.1492,0.1259,0.7121,0.0973,0.3324,142.2,201746,4,10393
SP-000161,Golden Hour Acoustic,Musician_Hip-Hop_012,Album_Musician_Hip-Hop_012_01,2016-07-04,Hip-Hop,76,False,0.7468,0.6101,8,G#-Major,-7.1202,1,0.0284,0.0355,0.0011,0.4084,0.2765,76.2,221850,4,612061
SP-000162,Whispering Wind Remix,Musician_Latin_002,Album_Musician_Latin_002_05,2015-08-16,Latin,26,False,1.0,0.8563,0,C-Minor,-5.4108,0,0.0897,0.083,0.0338,0.1885,0.9693,111.0,160465,3,73041
SP-000163,Thunder Road,Musician_Pop_010,Album_Musician_Pop_010_01,2022-05-14,Pop,52,False,0.581,0.65,10,A#-Major,-5.6479,1,0.0948,0.3224,0.0,0.2812,0.4745,100.4,108965,4,8247
SP-000164,Eternal Flame,Musician_R&B_010,Album_Musician_R&B_010_05,2020-02-26,R&B,25,False,0.5333,0.5212,7,G-Major,-5.9867,1,0.1625,0.2053,0.0284,0.1699,0.1651,50.0,252635,4,73
SP-000165,Sapphire Sky,Musician_R&B_006,Album_Musician_R&B_006_02,2021-03-28,R&B,60,False,0.7556,0.6628,5,F-Minor,-8.3824,0,0.0732,0.2875,0.0368,0.0623,0.4406,89.4,255094,4,10396
SP-000166,Endless Summer,Musician_Latin_004,Album_Musician_Latin_004_05,2014-09-14,Latin,64,False,0.5803,0.9351,10,A#-Major,-11.2963,1,0.0943,0.2657,0.0755,0.4006,0.6986,115.2,194746,4,437
SP-000167,Midnight Dreams,Musician_Electronic_004,Album_Musician_Electronic_004_02,2014-06-21,Electronic,37,False,0.7834,0.7009,9,A-Major,-3.3456,1,0.0,0.0568,0.0,0.0652,0.2995,123.3,305290,4,1303
SP-000168,Paper Walls,Musician_Metal_013,Album_Musician_Metal_013_05,2021-10-06,Metal,64,False,0.5759,0.8873,1,C#-Major,-2.9529,1,0.0648,0.0,0.0768,0.2015,0.1663,146.8,254191,4,24866
SP-000169,Silver Lining Live,Musician_R&B_005,Album_Musician_R&B_005_06,2016-08-30,R&B,58,False,0.8991,0.6058,9,A-Major,-6.4375,1,0.0274,0.2581,0.0053,0.1376,0.4703,97.9,184646,4,2112133
SP-000170,Cherry Blossom,Musician_Electronic_003,Album_Musician_Electronic_003_07,2020-01-13,Electronic,88,False,0.6612,0.8008,0,C-Minor,-6.065,0,0.0,0.0,0.4922,0.2541,0.0741,139.9,231987,4,10393
SP-000171,Silver Lining,Musician_Hip-Hop_002,Album_Musician_Hip-Hop_002_06,2014-08-07,Hip-Hop,70,False,0.8924,0.9864,8,G#-Major,-9.6343,1,0.0,0.137,0.025,0.1829,0.8224,76.2,280150,4,1162
SP-000172,Northern Lights,Musician_Pop_010,Album_Musician_Pop_010_07,2014-07-02,Pop,80,False,0.7732,0.7528,5,F-Minor,-9.7629,0,0.0551,0.092,0.0336,0.1122,0.5273,151.0,232256,4,8247
SP-000173,Desert Storm,Musician_Latin_009,Album_Musician_Latin_009_06,2023-08-11,Latin,60,True,0.8183,0.5938,2,D-Major,-4.7686,1,0.0792,0.0,0.0066,0.2525,0.7521,114.9,252787,4,89287
SP-000174,Falling Stars Extended Mix,Musician_Jazz_005,Album_Musician_Jazz_005_07,2022-09-07,Jazz,62,True,0.2957,0.1137,3,D#-Major,-20.5419,1,0.1005,0.4926,0.6447,0.1937,0.2177,121.3,195193,3,3759
SP-000175,Midnight Dreams Live,Musician_Electronic_006,Album_Musician_Electronic_006_04,2020-06-02,Electronic,67,False,0.8575,0.8722,7,G-Minor,-4.608,0,0.116,0.0203,0.7539,0.0741,0.0,126.8,305382,4,5299
SP-000176,Midnight Dreams,Musician_Country_006,Album_Musician_Country_006_05,2019-09-22,Country,38,False,0.5576,0.6911,11,B-Major,-11.02,1,0.0444,0.2643,0.053,0.289,0.8588,105.7,213014,4,99775
SP-000177,Diamond Eyes,Musician_Latin_017,Album_Musician_Latin_017_02,2022-08-07,Latin,73,False,0.7902,0.5975,8,G#-Major,-8.1792,1,0.0544,0.2045,0.0072,0.2174,0.6931,114.9,235445,4,354
SP-000178,Diamond Eyes Radio Edit,Musician_Latin_002,Album_Musician_Latin_002_05,2014-01-21,Latin,53,False,0.8482,0.5557,5,F-Major,-7.4279,1,0.0,0.304,0.0368,0.2174,0.6806,92.0,173416,4,73041
SP-000179,Sapphire Sky,Musician_R&B_013,Album_Musician_R&B_013_03,2019-01-12,R&B,73,False,0.5206,0.5024,4,E-Minor,-9.7629,0,0.0646,0.5028,0.0294,0.0,0.5638,86.2,250529,4,15245
SP-000180,Midnight Dreams Acoustic,Musician_Jazz_009,Album_Musician_Jazz_009_01,2023-06-14,Jazz,34,False,0.4665,0.5125,8,G#-Major,-8.7983,1,0.0377,0.9527,0.127,0.0817,0.4736,136.2,340312,4,4979
SP-000181,Sapphire Sky,Musician_Jazz_014,Album_Musician_Jazz_014_03,2015-06-18,Jazz,37,False,0.2408,0.0923,9,A-Major,-14.3746,1,0.0569,0.7204,0.3686,0.1844,0.4592,162.1,280050,4,36417
SP-000182,Winter Storm Extended Mix,Musician_Country_009,Album_Musician_Country_009_02,2019-07-15,Country,63,True,0.6795,0.375,8,G#-Minor,-6.6415,0,0.0789,0.5683,0.0,0.1003,0.4859,151.3,164656,4,7146
SP-000183,Cherry Blossom,Musician_Pop_004,Album_Musician_Pop_004_07,2014-09-28,Pop,77,False,0.6049,0.6931,5,F-Major,-10.4564,1,0.1454,0.1555,0.0,0.1919,0.6408,152.1,230674,4,70
SP-000184,Crimson Tide,Musician_Classical_009,Album_Musician_Classical_009_02,2022-06-24,Classical,50,True,0.4114,0.2844,9,A-Minor,-18.6072,0,0.0158,0.9362,0.8688,0.0643,0.2961,71.4,304758,4,233665
SP-000185,Paper Walls Extended Mix,Musician_Metal_014,Album_Musician_Metal_014_05,2017-01-16,Metal,16,False,0.2748,0.7642,11,B-Minor,-5.1569,0,0.1782,0.0,0.1037,0.0,0.2637,134.0,205496,4,9114
SP-000186,Sunset Boulevard,Musician_Pop_009,Album_Musician_Pop_009_07,2020-07-02,Pop,74,False,0.7909,0.7136,8,G#-Major,-4.7944,1,0.0531,0.3062,0.0,0.2615,0.5659,101.3,164189,4,21563
SP-000187,Winter Storm,Musician_Pop_003,Album_Musician_Pop_003_01,2019-10-20,Pop,75,False,0.6635,0.8186,0,C-Major,-8.7069,1,0.131,0.196,0.0063,0.0,0.5192,134.1,222579,4,79256
SP-000188,Golden Hour Remix,Musician_Pop_002,Album_Musician_Pop_002_01,2023-07-21,Pop,57,False,0.6451,0.6099,0,C-Minor,-4.2542,0,0.0585,0.0,0.0259,0.1368,0.4075,123.5,262602,4,28967
SP-000189,Desert Storm,Musician_Hip-Hop_006,Album_Musician_Hip-Hop_006_04,2016-10-24,Hip-Hop,58,False,0.7082,0.895,10,A#-Minor,-6.0048,0,0.1869,0.1093,0.0,0.1418,0.4957,119.8,231642,4,2257
SP-000190,Rising Sun Live,Musician_Classical_004,Album_Musician_Classical_004_06,2019-12-28,Classical,65,False,0.1828,0.1584,7,G-Major,-18.673,1,0.1035,0.6391,0.8408,0.0206,0.1969,85.5,264833,4,5531
SP-000191,Neon Lights,Musician_Electronic_012,Album_Musician_Electronic_012_05,2018-11-15,Electronic,73,False,0.7893,0.885,4,E-Minor,-3.1139,0,0.0561,0.0072,0.6725,0.1714,0.4886,129.4,161187,4,530
SP-000192,Desert Storm,Musician_Latin_010,Album_Musician_Latin_010_04,2019-08-13,Latin,60,True,0.7198,0.9044,11,B-Major,-4.5895,1,0.0873,0.2162,0.0657,0.4868,0.6398,78.6,178108,4,35415
SP-000193,Shadow Dance,Musician_Rock_015,Album_Musician_Rock_015_04,2023-11-14,Rock,53,False,0.511,0.467,0,C-Minor,-7.6716,0,0.0565,0.0393,0.0131,0.1963,0.8121,171.4,291707,4,3597
SP-000194,Electric Pulse,Musician_R&B_013,Album_Musician_R&B_013_02,2019-10-31,R&B,53,True,0.6461,0.6501,11,B-Major,-10.731,1,0.1012,0.1466,0.0487,0.2184,0.5137,106.7,197875,4,15245
SP-000195,Dancing Shadows,Musician_Country_015,Album_Musician_Country_015_06,2017-09-17,Country,6,True,0.5995,0.2891,11,B-Minor,-7.9411,0,0.0259,0.5383,0.025,0.164,0.6941,99.7,180282,4,88345
SP-000196,Dancing Shadows Live,Musician_Latin_016,Album_Musician_Latin_016_01,2019-02-06,Latin,77,False,0.8667,0.6719,3,D#-Minor,-4.628,0,0.0818,0.4139,0.0,0.1087,0.7244,94.2,259733,4,1282
SP-000197,Autumn Leaves,Musician_Hip-Hop_010,Album_Musician_Hip-Hop_010_07,2019-03-30,Hip-Hop,45,True,0.5973,0.5889,5,F-Minor,-5.2962,0,0.1623,0.1875,0.0149,0.168,0.7534,84.4,290838,4,165328
SP-000198,Endless Summer,Musician_Hip-Hop_009,Album_Musician_Hip-Hop_009_04,2014-09-22,Hip-Hop,90,False,0.8477,0.4571,10,A#-Minor,-8.9262,0,0.1478,0.1163,0.0274,0.1523,0.6478,110.1,181062,4,7988
SP-000199,Crimson Tide Remix,Musician_Pop_007,Album_Musician_Pop_007_07,2018-01-11,Pop,67,True,0.721,0.3626,7,G-Major,-9.0762,1,0.0776,0.0,0.0051,0.0,0.6238,117.5,210414,5,160172
SP-000200,Midnight Dreams,Musician_Classical_016,Album_Musician_Classical_016_02,2017-10-04,Classical,20,True,0.3932,0.1405,8,G#-Minor,-16.69,0,0.0547,0.8442,0.797,0.1942,0.3222,79.8,310066,4,6560
SP-000201,Whispering Wind Remix,Musician_Hip-Hop_011,Album_Musician_Hip-Hop_011_01,2015-10-06,Hip-Hop,71,False,0.6993,0.7182,11,B-Minor,-6.9254,0,0.0903,0.2205,0.0094,0.0308,0.2825,76.8,153157,4,144418
SP-000202,Wild Heart,Musician_Classical_001,Album_Musician_Classical_001_02,2016-04-03,Classical,48,False,0.5219,0.3066,7,G-Major,-16.4852,1,0.0475,0.8932,0.3394,0.0826,0.4177,50.0,361064,4,3310
SP-000203,Paper Walls,Musician_Rock_001,Album_Musician_Rock_001_04,2021-08-27,Rock,47,True,0.4634,0.8047,2,D-Major,-3.0487,1,0.1196,0.2623,0.0,0.2953,0.0332,129.4,224096,4,156088
SP-000204,Northern Lights,Musician_Pop_011,Album_Musician_Pop_011_05,2015-12-11,Pop,69,False,0.641,0.5145,10,A#-Minor,-6.6644,0,0.0931,0.2241,0.0,0.0,0.4601,129.2,217735,4,2932
SP-000205,Electric Pulse Remix,Musician_Jazz_020,Album_Musician_Jazz_020_02,2019-10-08,Jazz,52,False,0.7027,0.4851,9,A-Major,-20.4277,1,0.0742,0.5428,0.7188,0.0565,0.8901,87.9,221622,4,14666
SP-000206,Lost Highway Remix,Musician_Jazz_020,Album_Musician_Jazz_020_02,2016-06-04,Jazz,48,False,0.4603,0.3556,0,C-Major,-5.2001,1,0.0672,1.0,0.4938,0.2486,0.0,128.7,317266,3,14666
SP-000207,Frozen Tears Remix,Musician_R&B_007,Album_Musician_R&B_007_03,2020-06-10,R&B,54,False,0.6397,0.4731,3,D#-Major,-10.6187,1,0.0943,0.509,0.0,0.0393,0.5121,111.5,244462,4,309326
SP-000208,Broken Glass Acoustic,Musician_Pop_012,Album_Musician_Pop_012_03,2015-08-28,Pop,45,False,0.6056,0.7787,7,G-Major,-5.6012,1,0.0635,0.0,0.0006,0.2408,0.4288,109.4,175652,4,49784
SP-000209,Lost Highway Remix,Musician_Electronic_001,Album_Musician_Electronic_001_01,2020-08-23,Electronic,21,False,0.8665,0.7942,1,C#-Major,-1.6655,1,0.0638,0.0,0.2291,0.2141,0.4702,130.3,227544,3,7013
SP-000210,Frozen Tears Radio Edit,Musician_Electronic_011,Album_Musician_Electronic_011_06,2023-12-22,Electronic,23,False,0.835,0.8344,11,B-Major,-3.2126,1,0.0468,0.0,0.2832,0.1992,0.1283,148.9,257617,4,30768
SP-000211,Silver Lining,Musician_Electronic_014,Album_Musician_Electronic_014_07,2014-10-17,Electronic,73,False,0.8146,0.8226,10,A#-Major,-5.1469,1,0.0116,0.0505,0.5312,0.0917,0.5882,146.0,285390,4,271202
SP-000212,Eternal Flame,Musician_Latin_018,Album_Musician_Latin_018_06,2021-08-30,Latin,56,True,0.6793,0.5908,7,G-Major,-6.9456,1,0.0938,0.2176,0.0183,0.1237,0.6005,88.2,168782,4,564
SP-000213,Midnight Dreams,Musician_Country_002,Album_Musician_Country_002_05,2019-11-01,Country,55,False,0.6881,0.5482,3,D#-Minor,-9.7257,0,0.0532,0.5617,0.048,0.1311,0.469,108.5,209416,5,49976
SP-000214,Starlight,Musician_Hip-Hop_010,Album_Musician_Hip-Hop_010_02,2021-12-25,Hip-Hop,44,False,0.7237,0.9218,7,G-Major,-7.1371,1,0.173,0.1794,0.0,0.2512,0.832,80.8,203371,4,165328
SP-000215,Endless Summer,Musician_R&B_016,Album_Musician_R&B_016_04,2022-10-29,R&B,94,False,0.777,0.6258,3,D#-Major,-10.8221,1,0.1297,0.3386,0.0196,0.2709,0.8817,97.6,254814,4,131573
SP-000216,Winter Storm Acoustic,Musician_Metal_008,Album_Musician_Metal_008_05,2020-09-21,Metal,60,False,0.2366,0.8145,5,F-Major,-4.32,1,0.0766,0.02,0.1391,0.3836,0.0,133.5,273817,4,21385
SP-000217,Ocean Wave Live,Musician_Classical_019,Album_Musician_Classical_019_07,2015-12-25,Classical,47,False,0.4712,0.0616,1,C#-Major,-24.9214,1,0.0212,0.9162,0.3971,0.0988,0.4393,94.5,332935,4,31
SP-000218,Electric Pulse Acoustic,Musician_Jazz_017,Album_Musician_Jazz_017_05,2018-07-02,Jazz,41,False,0.2852,0.3959,6,F#-Minor,-6.4909,0,0.0332,0.9516,0.2394,0.0404,0.3495,151.9,272641,4,2162
SP-000219,City Lights Remix,Musician_Country_013,Album_Musician_Country_013_05,2016-12-30,Country,39,False,0.5885,0.3507,8,G#-Minor,-11.2822,0,0.0978,0.3557,0.0125,0.1772,0.3689,84.9,179033,4,130484
SP-000220,Eternal Flame,Musician_Hip-Hop_009,Album_Musician_Hip-Hop_009_05,2020-12-17,Hip-Hop,93,False,0.6176,0.6095,2,D-Minor,-6.8481,0,0.1709,0.2907,0.0,0.0774,0.5112,100.1,193121,4,7988
SP-000221,Thunder Road,Musician_Pop_010,Album_Musician_Pop_010_06,2023-02-12,Pop,62,False,0.8647,0.5519,5,F-Major,-2.3847,1,0.0533,0.0,0.0098,0.1839,0.7609,120.1,174469,4,8247
SP-000222,Cherry Blossom,Musician_Latin_017,Album_Musician_Latin_017_07,2023-02-27,Latin,77,False,0.5735,0.9126,9,A-Major,-8.2657,1,0.0731,0.2478,0.0072,0.2327,1.0,117.5,171069,4,354
SP-000223,Golden Hour,Musician_Classical_014,Album_Musician_Classical_014_03,2020-09-19,Classical,0,False,0.0429,0.4038,0,C-Major,-27.4206,1,0.0094,0.8311,0.4354,0.1208,0.2883,89.3,140226,4,177173
SP-000224,Iron Heart,Musician_Hip-Hop_004,Album_Musician_Hip-Hop_004_04,2019-02-25,Hip-Hop,100,False,0.9146,0.5892,0,C-Minor,-6.5235,0,0.2056,0.1088,0.0,0.343,0.4366,118.3,231763,4,28927
SP-000225,Purple Haze,Musician_Pop_001,Album_Musician_Pop_001_01,2016-01-06,Pop,89,False,0.7773,0.6454,4,E-Major,-7.7878,1,0.0554,0.0,0.0274,0.2141,0.5595,138.1,248721,4,79704
SP-000226,Northern Lights Live,Musician_Jazz_006,Album_Musician_Jazz_006_04,2017-09-08,Jazz,63,False,0.444,0.1229,6,F#-Minor,-12.7259,0,0.0,0.6846,0.838,0.3939,0.6669,123.9,254968,4,1488
SP-000227,Broken Glass Radio Edit,Musician_Rock_017,Album_Musician_Rock_017_04,2018-09-28,Rock,54,False,0.591,0.8213,1,C#-Minor,-4.7685,0,0.0341,0.2513,0.0,0.3967,0.3951,144.3,233577,4,294402
SP-000228,Frozen Lake Acoustic,Musician_Pop_009,Album_Musician_Pop_009_01,2017-10-16,Pop,59,False,0.6803,0.7262,10,A#-Minor,-9.3447,0,0.0358,0.2334,0.0298,0.1878,0.4727,94.0,273451,4,21563
SP-000229,Sapphire Sky Live,Musician_Pop_011,Album_Musician_Pop_011_05,2016-10-24,Pop,46,True,0.7763,0.6609,3,D#-Minor,-7.6979,0,0.0708,0.0,0.004,0.0787,0.4794,95.0,149554,4,2932
SP-000230,Starlight Extended Mix,Musician_Rock_018,Album_Musician_Rock_018_06,2019-02-28,Rock,52,False,0.6561,0.9391,9,A-Minor,-4.6958,0,0.0403,0.0,0.0842,0.3475,0.5135,102.3,238392,5,2121
SP-000231,Sunset Boulevard Radio Edit,Musician_Latin_001,Album_Musician_Latin_001_05,2018-08-29,Latin,41,False,0.786,0.8005,6,F#-Major,-2.2857,1,0.0465,0.1979,0.0533,0.1007,0.9944,91.5,211013,4,5010
SP-000232,Ruby Tuesday Extended Mix,Musician_Country_008,Album_Musician_Country_008_04,2018-07-05,Country,64,False,0.4512,0.4505,10,A#-Minor,-10.4594,0,0.0302,0.3711,0.0231,0.1651,0.8655,129.9,191129,3,45886
